tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
4.49269958902797,7.71278676856478,7.82312253178514,5.088850363626,2.89292112381655,-0.976926881289249,-0.987074474704009,-0.928919767823291,0.413785133528839,0.176321436443892,0.740223331924918,0.445623949938273,0.02780625004180895,0
9.3307544954238,6.84795539662894,2.3912291346364,9.64339930193473,5.21488005772108,-1.83918625826873,-1.44463747653632,-1.93105632291603,0.912079380678536,0.281284524515729,0.0510801657900377,0.433938636198108,0.0051188557263869465,0
4.90334346218368,9.10048563836375,7.2254578074628,2.48003009919702,3.5545762752859,-1.10533136302987,-1.2205981567458,-1.22864675551023,0.172153697166559,0.677542118748112,0.722896370694289,0.434011045402685,0.027516813861391064,0
4.9256117126104,7.54386292499253,3.60246149325179,5.94359999761434,3.58839791740674,-1.10344820626416,-0.753639444102021,-1.73131026704056,0.584539798677798,0.69812503046373,0.116270024892878,0.762803826327017,0.0268949595893601,0
3.56816515780983,7.59922148353214,1.91173533747238,7.34173222804302,3.34684235055302,-0.833822204737482,-1.95658632667792,-0.556433819137618,0.9437802484786,0.474334643529745,0.371856385973722,0.755731684191085,0.006350782281385318,0
9.57443272815265,6.22965040698171,4.47899273819502,7.95240878867047,4.0373372800723,-1.38947206794614,-1.69592723321619,-0.951937978909968,0.50684011569157,0.461307472510566,0.758852999008815,0.545169292328975,0.017944724253248105,0
3.89670288867586,8.34831729040876,4.85676051773749,9.85278348797662,4.81366801986872,-1.93886352890695,-1.68295435406428,-1.19185013689749,0.441028695994311,0.809625891909717,0.174739676747192,0.529082273948934,0.005131787814715384,0
5.07316593833682,2.92363739064484,2.34399065768652,4.71745771662618,2.59291946548725,-0.562271942759189,-0.808731649970403,-1.22191587275766,0.0647583048025751,0.891602397489755,0.19946044090352,0.820262599474491,0.02075319628133084,0
5.27819518133834,9.7203359017956,5.82030600580242,7.63545199947038,4.0729985925048,-1.88963495418942,-1.64851129826157,-0.534852340053813,0.262863215231848,0.583338025970908,0.684595177131145,0.323466552139127,0.027942525864590735,0
2.91173022872414,8.84144119560152,7.91724162848366,8.64160339866788,2.37867177115971,-0.816832754651073,-0.97439571757986,-0.587443298928777,0.908535306406126,0.486453536740054,0.878447852497342,0.916685340534218,0.024821857668708404,0
4.97434654430676,5.30395508117734,7.37965212948127,1.65816232065407,5.10766315424976,-1.72022623354844,-1.40074548564606,-1.98669143505526,0.596621987149897,0.724431273405012,0.754256163895727,0.0828057391288108,0.02013640721326742,0
4.92954244114897,9.94174594281636,6.38029829650946,1.56143743076508,3.20085732976603,-0.87435621608604,-1.3454724077206,-0.981028705959395,0.055272764397033,0.884223935359897,0.979121044057568,0.6512898416625,0.02035702587943021,0
8.55586595299547,7.14607346209816,4.42059518715371,5.15775623609027,3.47745099312312,-1.34548197581349,-1.17500861876936,-0.956960398540273,0.366013584311522,0.805988319191579,0.129703773962026,0.592859741515023,0.010786595477424776,0
5.97901536582659,7.17442360801086,2.16422816414875,3.97860262191045,3.64252117411599,-1.77344629408234,-0.56999928761787,-1.29907559241578,0.603010353390792,0.511733258582146,0.166364309444334,0.90375954284341,0.006818405488908764,0
3.11008428042587,9.1027641737102,4.58738920017219,7.69075320506689,3.09962621699305,-1.04318487774737,-1.10258610669492,-0.953855232550763,0.559092504071578,0.218254132146392,0.63833183157759,0.740087721999317,0.007105018067340322,0
6.63179798896736,3.06476630894197,5.43313938379663,3.16738124572854,2.50540204225201,-1.02424630299613,-0.800846867299778,-0.6803088719561,0.169195461916452,0.868736167151381,0.714345883196275,0.524640664055449,0.010712044768812233,0
7.69554028153005,6.78724973260649,0.915779289244185,6.46757065047075,3.77679049170872,-0.726108428860293,-1.51027652030392,-1.54040554254451,0.529216515128599,0.780081157004756,0.10911546575164,0.251294550490101,0.022906502583849537,0
4.10682478016657,5.4828531710749,6.82900903623045,0.912511173243821,4.03391320230758,-0.962031379593222,-1.15336929798548,-1.91851252472888,0.622111978672274,0.467005698236667,0.632805957341517,0.317220534647702,0.028414033937388318,0
4.00029608601649,3.850477634212823,5.737441760387425,5.675101322988565,4.027242195720056,-1.40948467759781,-1.5232110545550768,-1.2500621210382254,0.46960131046724757,0.534905455246916,0.4925158492586865,0.5505975128566869,0.041410687271290755,1
8.65688227467362,9.95653164291144,8.88929142052005,5.5456139411571,3.11588843103452,-0.713249176707619,-0.729342185760522,-1.67329706856638,0.821053899897635,0.986925542356758,0.321588732005724,0.606281784868493,0.015311693399771679,0
4.271441987674634,5.308597864292402,3.7818087465841446,7.2019389464726435,3.900607345566599,-1.2264891046801956,-1.1349449238793117,-1.322230913240296,0.5454066313120316,0.47826710977180087,0.2661125723766481,0.6538890164203782,0.02309700827839369,1
8.44385260631516,3.21634856537231,4.67387774486457,9.37919601781361,3.18327443057005,-0.855525272905943,-0.807997783067869,-1.51975137459624,0.447119117069929,0.308052024521467,0.701998982046768,0.174500310793481,0.016743530158726323,0
3.89952177126213,4.23391327565622,4.70018381411128,6.91771504277157,4.61667773279386,-1.8540959540255,-1.19660062866705,-1.56598115010131,0.570603604596322,0.87497067849319,0.809051807803094,0.269189100525043,0.021018501532223392,0
7.33958407763336,3.30672141428215,8.57108742598619,1.40846900985298,4.25264088901818,-0.821070822254172,-1.94362601069395,-1.48794405607006,0.742928737520081,0.905559018368267,0.436067266300428,0.203536331666415,0.012008444452790555,0
4.06964217552163,1.63371007630974,8.37905436778656,8.63886721669504,4.21802046193786,-1.7693807130129,-1.44928406519407,-0.999355683730892,0.609456319788713,0.941626015010862,0.237742256314089,0.777013837643793,0.007998267161615114,0
6.27249450112967,2.87329351296856,8.390792574598,3.06560269883324,4.87221362557177,-1.44297505174973,-1.88676309417208,-1.54247547964996,0.455172292948393,0.546527969095045,0.848136716255806,0.419497578130283,0.015120697905607935,0
8.3526072976706,8.41484376106062,2.03289903883632,4.72876871908943,4.69671182660036,-1.44531526372724,-1.3862895177227,-1.86510704515042,0.290735352396694,0.731536069303429,0.498487394808596,0.978539509910498,0.020291164413148745,0
8.75088118225584,5.1883572732402,8.43953437083146,4.92430628578602,4.69929274724383,-1.86234251905439,-1.32879398210137,-1.50815624608807,0.600072321381865,0.566037018619704,0.659315233109036,0.205088377080542,0.025929882507972103,0
9.52820648686899,8.15420525098011,6.12688976377594,2.41194188437542,2.75671757398595,-1.00240243064455,-1.17035040932766,-0.583964734013739,0.490765101802492,0.333025209508507,0.668962675571702,0.767824017989836,0.022535679705297268,0
3.640386867840499,3.627619926694734,4.920421021986092,7.34437972222363,3.733370393435956,-1.3210792352882659,-1.0568417874970426,-1.5689157390739774,0.674389949648521,0.680831674625299,0.3585275778357309,0.536459915557983,0.07266547579095871,1
8.37218878381399,6.61399950612503,7.97516596575422,7.57065520326333,3.43240330879344,-1.87176193970992,-0.749266096655058,-0.811375272428466,0.650829374167945,0.762333083058293,0.509164423141365,0.329944981204461,0.007216987098615863,0
5.65464763991513,7.25839613778781,5.76841492378018,9.93240745431746,4.05816110871755,-1.1200753058849,-0.954416352322709,-1.98366945050994,0.979870152299594,0.0642419632295775,0.45364244927056,0.975647082166913,0.014099551846864875,0
3.24593437962609,8.36046282211316,4.3982055412163,9.63293505930396,3.31552595635308,-0.730478067957819,-0.79769395939426,-1.787353929001,0.540723816971582,0.48530323550067,0.232031767725692,0.413867479804259,0.027036946995552355,0
6.584074664326252,3.763151259477686,4.365431236460701,5.302522953901758,3.9569057650355286,-1.2360132709535143,-1.2692553560663946,-1.2981944419454716,0.5043076857654493,0.9439425760015548,0.4723355203430874,0.5220484743964068,0.07485764843979706,1
1.18279534560547,9.1818930611403,2.89454336798723,6.82112931618636,4.94437260819609,-1.35822105555683,-1.60077988757816,-1.9853716650611,0.869973833605186,0.799112656970782,0.318198710882963,0.705648163619838,0.02836845304479262,0
9.26141009701084,8.69098148499435,3.89400777914346,2.5723685967852,3.17368376333563,-1.07277676786191,-0.809994230670191,-1.29091276480353,0.610547517737,0.734434883523772,0.795811363038997,0.054113362614183,0.005062825763727648,0
8.72393123890198,2.44714576588239,5.45331048946074,3.9480461831047,3.22252101169193,-1.63254453531177,-0.956788090638211,-0.633188385741948,0.830457193592761,0.407461930700975,0.603005744506964,0.988075054975938,0.02005553388231496,0
4.96138661141064,3.16321753879307,2.21030829707345,8.41188484880269,2.69450428725157,-1.50401079821271,-0.562203675533808,-0.628289813505055,0.510133666136644,0.817654985538137,0.472236871328043,0.885828703575819,0.029982649102976038,0
3.6217044222764687,4.7728958366206395,6.351163394027766,6.223386513884551,3.8781123637216792,-1.4350023589170862,-1.2133807345001049,-1.280622030370317,0.5424908013735951,0.4242983409049326,0.48422460238889337,0.5579618668616773,0.02854216468342935,1
0.994039413310424,1.60440358417907,4.07195543540884,2.68233035362031,3.84015086091066,-0.713538592870871,-1.37181350717091,-1.75479876086888,0.738807734852369,0.933203518689102,0.734125542097465,0.962860047028116,0.0165924610173863,0
0.926462569196371,5.61756783248904,9.55757874859124,7.33300793242508,3.05704649469562,-0.533576054688962,-0.85473540684199,-1.66873503316467,0.0640492715757631,0.113625744480779,0.719134604112739,0.437885641670475,0.017681779553933137,0
8.17647311811817,0.860798995990166,7.22414394168657,6.25918146019634,4.3932934620182,-1.47708746139422,-1.76663386485737,-1.14957213576661,0.638819445238385,0.7599338551258,0.197430202488604,0.675225723454576,0.014549439559875001,0
1.31747713422587,3.67594785867891,9.40676232675037,4.02243830534945,4.18185437465615,-1.02382273991328,-1.72867023703679,-1.42936139770608,0.370096657166816,0.118600694520436,0.736335220307729,0.919218278321242,0.018541854909407542,0
5.2847124671571,3.7674777244007145,5.565915354473781,6.507307572433485,3.743921130416649,-1.0188345308337188,-1.3778445562030461,-1.0605420373177115,0.39258576762999986,0.7880436440294363,0.47168614300759365,0.4553135745215302,0.0723869853024459,1
7.04252569252714,6.40694920034782,1.25700477197546,4.66054672540842,3.27059369310366,-0.761346797709598,-0.810779753897095,-1.69846714149697,0.953289622948656,0.535183357636203,0.357692816199386,0.486756208659133,0.01158901872350486,0
2.62291047757519,8.55778136335632,8.75814488273622,8.51573869102081,2.97836317941367,-1.10065168498573,-1.16059934855426,-0.717112145873683,0.053713622926987,0.58090944562322,0.609023369896968,0.376860292883961,0.01742473883248287,0
2.64620907647198,3.21448415005759,9.36256907621714,8.32163544467908,2.21474217431123,-0.761455585505778,-0.805578404294269,-0.647708184511179,0.99296954766767,0.654467985691389,0.692678024325445,0.592931034358336,0.00987939662880372,0
3.43550311733494,2.97614996141669,7.07559795478216,8.44932278793298,3.55566995646581,-1.05266006879061,-1.00200551680415,-1.50100437087105,0.621455586605935,0.173042562838829,0.818877401149443,0.653748096072706,0.01259448984127003,0
4.95812695872346,6.11442241030803,9.92508006386242,3.29542003791861,3.86263639603303,-1.39986804241706,-0.656178820836439,-1.80658953277953,0.405624975887013,0.648926380757195,0.925777980531282,0.181286238195662,0.012195906821577469,0
6.913728716984906,4.204618434270895,5.080253349255419,4.104402833721241,3.2709982526651995,-1.2829328477914659,-1.132880872796409,-1.3092637240575817,0.5818204465526372,0.6281958384189703,0.49985523737602333,0.6015001060234824,0.06921340689120303,1
5.25770886693805,1.32981609964389,7.74313186180292,5.93679833753806,2.69316857690782,-0.642217132771783,-1.1656119238692,-0.885339520266838,0.766948309662811,0.545731456944713,0.580756352175414,0.148223276310576,0.009804423076394257,0
4.9758311294322395,3.7960286690937295,6.799930267965929,6.3488897255891965,4.013078273894999,-0.8406441573444395,-1.4524701155746578,-1.4387537694945107,0.4642666779647966,0.2622537130771191,0.5912720507782173,0.18750536199760706,0.06425636732072919,1
7.43877969082852,1.37490317827128,5.50245221082511,3.07599039705715,2.60468844812368,-0.537858756146475,-0.722985677921621,-1.34384401405558,0.14666094451071,0.742179706149765,0.953201566446087,0.376714417789634,0.0180789390847094,0
9.961081501571,1.1893868400052,6.80639182966818,9.5000651934468,3.86203124605307,-1.07834745784359,-1.86748715700825,-0.916196631201228,0.119649589093981,0.62661969111511,0.61771692803011,0.946512008906339,0.016833344800648797,0
1.85180994122856,5.6565984056346,7.52123414007366,4.1079310963891,3.62551638361917,-1.35849377419542,-0.527457276440191,-1.73956533298356,0.714836942772787,0.953519157941471,0.735590940601755,0.45588794920611,0.02517083156053699,0
6.63965789356371,1.35370307090031,2.21748906425431,7.28231183010706,2.89693333742619,-1.2460521311606,-0.56730338423613,-1.08357782202946,0.808478404976983,0.0870717869634239,0.213632976232971,0.726449394948374,0.00912366257884023,0
4.6122911438557574,3.945028361080998,5.656007097989407,6.217348397773781,3.387946265803084,-0.8386691889291453,-1.3092057449075738,-1.3676011724601174,0.57042050237999,0.6499467473565843,0.5958557564313532,0.5629018693443419,0.03861665523688845,1
9.62011150308846,8.76234937738046,8.28043192487976,4.29534846136195,4.2029875438219,-1.55220759605677,-1.54697346502231,-1.10380648274282,0.948873369850027,0.512341148587026,0.154891622801569,0.76639885436592,0.029056356135564378,0
3.9792332849204,4.95399701540341,9.2012036530939,6.7228926821864,4.22073083819904,-1.3773117140888,-1.14551551734975,-1.69790360676049,0.23929291639345,0.857723870670303,0.292295751847341,0.252985253663895,0.009627028648886416,0
4.386252213836324,3.7694306184362856,5.437661612207624,5.9951029708166255,4.083551972788402,-1.4992129021503608,-1.4309190585623082,-1.2320848613339102,0.5090217381754198,0.5166211317179349,0.5360379359583647,0.3541937873285508,0.02664062416588163,1
7.88453097218252,9.50170995164697,2.12947730184642,2.96316154636586,3.37497086817103,-0.551139407262613,-0.839552313481877,-1.98427914742654,0.451545906302748,0.578243695049076,0.524817727905243,0.528470654318485,0.00564351698189283,0
7.58669580824313,7.00623423622227,3.39859435821096,2.30893491725938,4.12613408482326,-1.58479910069234,-0.558657127834251,-1.98267785629667,0.600932708464639,0.923236288176483,0.25810787882883,0.765208260452744,0.024140963015307448,0
9.75628583271491,8.23170170581844,6.36211992301758,5.27376505581152,5.10603522448725,-1.47667889849334,-1.6300204322972,-1.99933589369671,0.559211752712393,0.0576479632145911,0.163447355267358,0.86772173763274,0.02225091974150872,0
6.73661456532178,4.67044593224029,3.81509701559962,6.72734114783754,3.60671531449979,-1.45978295528379,-0.91841871075019,-1.22851364846581,0.24987113301903,0.385689633557271,0.137552060536018,0.917556737636689,0.024838350762702126,0
4.469720791662691,3.8161525555438733,6.398504259581712,6.578549644431216,3.9268962631575035,-0.9352276971070773,-1.5097691174952619,-1.3060415908877632,0.7483015296120861,0.2871549451206603,0.3606734508729498,0.5588379948759954,0.06849809306295689,1
5.98884719261064,4.71003082725377,8.83607328746589,9.33766172942639,3.61753443825252,-0.712423908052815,-1.07162996152166,-1.83348056867805,0.628267470357294,0.908172955263786,0.435056444349431,0.753993277571682,0.005917869040118876,0
4.83535598500174,7.01260232976341,0.614028858461312,3.5200965691907,3.63868649036415,-0.85964256804653,-1.71481760398276,-1.06422631833486,0.985092881174809,0.801848329231872,0.301233537743281,0.9486260965457,0.028851569360610233,0
7.226609202646113,5.071831920849386,4.164565114600598,4.678928744906644,3.6563907157219777,-1.5588710541390705,-0.8210413083320709,-1.1014869319278082,0.5660062303349336,0.4865389562376605,0.6232597955599544,0.7845006107416213,0.03689374728905015,1
5.8259216379305,2.05666924664081,3.84015110512723,2.75452760694236,4.42599610044914,-1.12336288047998,-1.80737562997004,-1.49525758999912,0.936519738628552,0.10045337308621,0.350045063412149,0.083053281543114,0.02971678619715277,0
9.51079594906977,3.37138497788174,9.62775101112423,1.40450048922417,3.09830404161868,-0.639255543034489,-0.9855707802583,-1.47347771832589,0.942718066058102,0.675514246004514,0.338144242921526,0.302260885407954,0.012815713332465,0
5.867086875747043,4.881346854776437,6.946183773536112,4.469372429540147,3.6963362891807763,-1.1127374094937519,-1.5947011976029173,-0.8508283483682435,0.4304349485743871,0.30156783799838544,0.4516330510150471,0.5172993818453766,0.022056069066155023,1
2.95431846709908,4.04383177732903,3.02820716715769,6.45647198084962,4.70210940119836,-1.57029381119171,-1.44616367612407,-1.68565191388258,0.326559859547525,0.886539448891578,0.679004393670178,0.837965234713472,0.0278692652191944,0
5.22322354299284,6.02178946996553,1.60030489509569,9.21529377922523,2.3860287111215,-0.904829569136759,-0.640422270415293,-0.840776871569443,0.92997551222936,0.14771165758089,0.665664165426429,0.823798805961022,0.01896807387837418,0
3.90580527604128,5.30130935985658,3.97692025813112,6.03271343994159,4.32124708914411,-0.968058657524199,-1.9503946806078,-1.40279375101211,0.40089497265643,0.756330270274065,0.218797412055809,0.186913202023758,0.023918189463157876,0
8.64124027165023,0.724772193256242,9.41900571756102,7.69780853836403,4.58977745172662,-1.62676786208517,-0.980921809231979,-1.98208778040947,0.698568548471532,0.671293534287971,0.44684276356539,0.670736041441408,0.01790001913874799,0
5.78855617346079,9.39022524794751,1.28854486956096,5.10000137712769,5.08129462001652,-1.9589096024055,-1.18831474306239,-1.93407027454863,0.431926059819807,0.726519241979129,0.139518545728287,0.145816146610258,0.006414550512322202,0
4.159190674862556,3.798727517739562,3.958319184546102,5.568401195936056,3.1350267528981486,-1.103223096532711,-1.2554266842406296,-1.054732795733191,0.5690208119936147,0.5529580198921227,0.5623336617070177,0.5356116654924785,0.05360500867041397,1
4.59704461074033,9.13913850281404,3.5048493938465,3.90500154627418,4.61166690466044,-1.16212490340291,-1.91961334690752,-1.52992865435001,0.526914456208849,0.828559749129827,0.522348950537745,0.964129448737024,0.02721872618430719,0
7.74678207388744,9.33121381056593,3.49205340590773,9.99421933365442,2.21151314350068,-0.566131481849204,-1.02163348937806,-0.623748172273417,0.478649773137285,0.298372253193569,0.383082743814595,0.800041484328264,0.026423367499197013,0
3.31667710483945,5.20882994601327,2.84533013546271,5.51846732619024,2.72946405814894,-1.1722755963359,-0.698809164813638,-0.858379296999402,0.282865665903019,0.970079093607381,0.261091419010233,0.0710406506744015,0.02444611792177442,0
9.65016340641639,4.74962318885849,9.19817772569377,7.96018764859496,4.39377837410288,-1.89920862746999,-1.21122422378055,-1.28334552285234,0.602157187478474,0.667574600647975,0.343995602770541,0.197135320637887,0.014090261237342055,0
7.41042947864005,3.97156141472055,7.52272110996345,7.80442816977352,4.698021157348,-1.06908844766039,-1.82522997661987,-1.80370273306774,0.299175462049646,0.230434602721819,0.578910030024125,0.286679347128725,0.023754148759963435,0
2.96198982333572,4.86720464008808,4.59710704815887,9.04525321541904,4.43974118762683,-1.48532025297898,-1.25146604806056,-1.70295488658729,0.877729233674161,0.0993225057059689,0.84105337504259,0.328059577295162,0.01771178208437452,0
7.84250832337796,5.8165887336042,9.02691963197135,8.39773109895213,4.25721547254421,-1.18764102944288,-1.5233113279483,-1.54626311515303,0.151824496369888,0.456089520534273,0.268977912152484,0.762409588934805,0.01506744138779247,0
2.55964224816519,6.62032886029795,5.11094708770344,4.4603949600413,5.16412116568436,-1.6174897863659,-1.84209478753207,-1.70453659178639,0.941180595402489,0.159499235061103,0.214868464778581,0.845487604245315,0.025508506212202943,0
6.94361789704838,3.21058192892378,7.22698723025308,5.72473441321773,2.98961601122901,-0.636914840045478,-1.43880931922222,-0.91389185196131,0.106933005157029,0.65399676799675,0.883961738692884,0.978288086665771,0.015864153947668068,0
7.30741281590922,3.98950123480305,6.36990415954108,7.63001458604001,3.20772314253413,-1.12311232753318,-0.738982747531589,-1.34562806746936,0.990355338658803,0.461592519155744,0.65895624763976,0.535851137382651,0.024794226558975417,0
7.01198707145631,6.3563656690819,9.28590184318924,8.24359308496748,3.78922552966161,-1.18895870795184,-1.48640035245983,-1.11386646924994,0.131484610960681,0.592988852987209,0.870251956201185,0.443699413996404,0.0189896125886748,0
9.75916246764392,8.60944984424138,7.15079402938457,5.75732654355314,4.64177358487558,-1.55878558802058,-1.90764585549668,-1.17534214135832,0.094916995774738,0.335106693711192,0.976661693315789,0.687360738402748,0.021971097847256038,0
7.71866018731211,5.9445596663343,2.03216138610484,2.06267900309922,3.36445278032413,-1.97377660400344,-0.75893488357485,-0.631741292745841,0.717388827732304,0.5332102492052,0.713815292885988,0.0982348512864334,0.014366649356705632,0
4.73480765394836,5.28557981549229,4.1172917954984,9.32743241826671,3.54707040609437,-0.661968946471892,-1.63988155318607,-1.24521990643641,0.140940554315561,0.477674914090104,0.1081400543409,0.804877263686099,0.016460112187208237,0
6.4004179731449,2.34442973517978,6.07226079279769,9.3565141358197,4.49035176493799,-1.87830858909911,-1.36105141143994,-1.25099176439894,0.18466482621994,0.0837404565303458,0.58564406055379,0.579318067083304,0.022697383197295345,0
7.23008091916976,9.20787671738036,9.27475240142973,6.76272952574841,4.47215764510502,-1.49012613923257,-1.71297076636127,-1.26906073951118,0.170572378809046,0.773258465253989,0.281436624724314,0.830224038239056,0.025105093854724935,0
4.51375066404555,3.3207766892415,3.2410833022322,9.93139721325614,2.663324272425,-0.910609689715132,-0.940831120452168,-0.811883462257695,0.141747409252598,0.516628601410623,0.10609007074142,0.791387031535364,0.02470750034597187,0
3.7547527219361,6.89469326556426,6.5286991511264,9.32080872148261,2.6055152252593,-0.706047333652526,-1.02851070250821,-0.870957189098559,0.194922437971031,0.513326272327576,0.384996796869615,0.784851394695101,0.014987151928745678,0
4.75826082617069,2.58013964255027,3.15343749483567,3.16582220839328,3.49763484231098,-1.76917613394973,-0.987616876549309,-0.740841831811937,0.0623087042633363,0.336442939752772,0.941921000262533,0.797577064794864,0.021975479136440677,0
6.69492909146089,7.54433206552596,8.57342268852334,2.24641621825499,4.60162071691589,-1.62823463854893,-1.81479351769043,-1.15859256067653,0.680775816576751,0.632927770186537,0.393274493004928,0.285451895027084,0.00812226121813011,0
4.73806668676633,6.446395476798898,4.7578994227333995,6.427487772172484,4.342968908506281,-1.4946495243651599,-1.3666683057310696,-1.3342584988221584,0.3282532360346452,0.4530925717897066,0.6024006568332818,0.6287229672384358,0.07726067669754579,1
8.53633811822018,7.96247679199667,4.30186691795141,1.12689824220098,4.12870654713811,-1.37978777955882,-1.8431949673367,-0.905723800242588,0.83861524082309,0.445452917047028,0.758993967661078,0.397669571917581,0.013200949629835375,0
